,X_WGS84,Y_WGS84,koemac
7997,-112.21,26.78,0
7998,-112.19,53.42,0
7999,-112.17,30.03,0
8000,-112.15,30.69,0
8001,-112.14,50.06,0
8002,-112.12,53.57,0
8003,-112.11,63.15,0
8004,-112.1,35.51,0
8005,-112.09,31.82,0
8006,-112.07,52.64,0
8007,-112.04,39.5,0
8008,-112.03,59.55,0
8009,-112.01,40.18,0
8010,-112,45.01,0
8011,-111.99,43.91,0
8012,-111.98,54.32,0
8013,-111.94,31.41,0
8014,-111.92,38.02,0
8015,-111.91,58.49,0
8016,-111.9,58.32,0
8017,-111.89,39.13,0
8018,-111.87,52.55,0
8019,-111.86,42.29,0
8020,-111.85,56.52,0
8021,-111.81,32.76,0
8022,-111.8,32.19,0
8023,-111.78,47.73,0
8024,-111.77,42.93,0
8025,-111.76,47.64,0
8026,-111.73,67,0
8027,-111.72,41.17,0
8028,-111.71,37.66,0
8029,-111.7,30.75,0
8030,-111.68,44.77,0
8031,-111.67,30.29,0
8032,-111.64,54.77,0
8033,-111.61,29.26,0
8034,-111.6,48.7,0
8035,-111.57,66.44,0
8036,-111.55,58.65,0
8037,-111.53,34.79,0
8038,-111.51,37.21,0
8039,-111.48,56.97,0
8040,-111.47,31.52,0
8041,-111.44,54.86,0
8042,-111.39,57.85,0
8043,-111.35,50.1,0
8044,-111.34,38.14,0
8045,-111.33,28.81,0
8046,-111.32,60.14,0
8047,-111.3,29.93,0
8048,-111.28,38.78,0
8049,-111.26,64.27,0
8050,-111.24,30.47,0
8051,-111.23,32.42,0
8052,-111.22,69.79,0
8053,-111.2,31.19,0
8054,-111.19,32.5,0
8055,-111.18,54.22,0
8056,-111.17,28.48,0
8057,-111.13,56.38,0
8058,-111.12,47.05,0
8059,-111.11,34.64,0
8060,-111.08,39.69,0
8061,-111.05,63.11,0
8062,-111.03,52.21,0
8063,-111.01,61.33,0
8064,-110.99,36.2,0
8065,-110.98,67.41,0
8066,-110.96,66.7,0
8067,-110.94,54.66,0
8068,-110.93,35.46,0
8069,-110.92,54.27,0
8070,-110.89,32.13,0
8071,-110.88,34.28,0
8072,-110.87,49.7,0
8073,-110.84,30.27,0
8074,-110.83,47.54,0
8075,-110.82,41.02,0
8076,-110.79,36.57,0
8077,-110.78,51.6,0
8078,-110.75,28.39,0
8079,-110.73,30.83,0
8080,-110.71,30.48,0
8081,-110.69,66.58,0
8082,-110.68,39.63,0
8083,-110.67,64.92,0
8084,-110.64,29.07,0
8085,-110.63,67.59,0
8086,-110.62,38.47,0
8087,-110.6,56,0
8088,-110.58,71.19,0
8089,-110.56,28.23,0
8090,-110.54,69.58,0
8091,-110.53,34.17,0
8092,-110.52,36.5,0
8093,-110.5,28.6,0
8094,-110.48,29.63,0
8095,-110.46,61.52,0
8096,-110.44,30.9,0
8097,-110.43,33.73,0
8098,-110.42,66.75,0
8099,-110.41,53.84,0
8100,-110.4,33.34,0
8101,-110.38,30.4,0
8102,-110.37,64.58,0
8103,-110.35,48.77,0
8104,-110.34,38.83,0
8105,-110.33,58.24,0
8106,-110.31,32.18,0
8107,-110.29,40.08,0
8108,-110.27,35.38,0
8109,-110.25,28.79,0
8110,-110.24,54.91,0
8111,-110.23,42.78,0
8112,-110.21,67.83,0
8113,-110.2,66.03,0
8114,-110.19,50.22,0
8115,-110.16,32.12,0
8116,-110.14,42.26,0
8117,-110.13,34.84,0
8118,-110.11,36.72,0
8119,-110.1,47.89,0
8120,-110.09,29.14,0
8121,-110.08,28.74,0
8122,-110.06,30.11,0
8123,-110.05,45.5,0
8124,-110.03,36.23,0
8125,-110.01,55.07,0
8126,-109.99,71.91,0
8127,-109.98,35.18,0
8128,-109.96,30.63,0
8129,-109.95,28.28,0
8130,-109.94,63.54,0
8131,-109.91,31.13,0
8132,-109.88,34.63,0
8133,-109.86,64.21,0
8134,-109.85,65.99,0
8135,-109.83,31.13,0
8136,-109.82,29.42,0
8137,-109.81,57.94,0
8138,-109.8,34.3,0
8139,-109.78,62.09,0
8140,-109.76,28.75,0
8141,-109.75,35.28,0
8142,-109.74,60.83,0
8143,-109.72,38.68,0
8144,-109.71,40.55,0
8145,-109.69,30.01,0
8146,-109.68,66.04,0
8147,-109.67,35.65,0
8148,-109.61,72.2,0
8149,-109.56,32.38,0
8150,-109.53,29.02,0
8151,-109.51,57.54,0
8152,-109.5,27.96,0
8153,-109.48,30.86,0
8154,-109.47,56,0
8155,-109.45,36.44,0
8156,-109.44,65.56,0
8157,-109.43,26.99,0
8158,-109.42,55.16,0
8159,-109.41,35.16,0
8160,-109.4,33.44,0
8161,-109.37,28.43,0
8162,-109.36,67.03,0
8163,-109.35,29.48,0
8164,-109.34,60.43,0
8165,-109.31,27.69,0
8166,-109.3,35.16,0
8167,-109.28,42.96,0
8168,-109.27,57.69,0
8169,-109.26,30.32,0
8170,-109.24,50.13,0
8171,-109.19,53.75,0
8172,-109.18,31.15,0
8173,-109.17,39.05,0
8174,-109.16,41.68,0
8175,-109.15,65.83,0
8176,-109.14,60.61,0
8177,-109.13,43.52,0
8178,-109.07,64.6,0
8179,-109.06,71.02,0
8180,-109.05,30.67,0
8181,-109.03,61.25,0
8182,-109.02,64.04,0
8183,-109,27.09,0
8184,-108.98,44.08,0
8185,-108.96,62.48,0
8186,-108.95,34.94,0
8187,-108.92,54.89,0
8188,-108.9,34.33,0
8189,-108.88,41.36,0
8190,-108.87,26.39,0
8191,-108.85,54.36,0
8192,-108.82,30.19,0
8193,-108.81,36.83,0
8194,-108.8,42.02,0
8195,-108.77,66.25,0
8196,-108.76,43.17,0
8197,-108.75,60.79,0
8198,-108.74,55.04,0
8199,-108.73,27.25,0
8200,-108.72,56.46,0
8201,-108.69,25.83,0
8202,-108.68,27.86,0
8203,-108.67,39.58,0
8204,-108.66,28.13,0
8205,-108.65,65.63,0
8206,-108.64,29.1,0
8207,-108.62,31.13,0
8208,-108.6,60.41,0
8209,-108.59,30.73,0
8210,-108.58,64.14,0
8211,-108.55,55.49,0
8212,-108.54,57.67,0
8213,-108.52,35.57,0
8214,-108.51,54.26,0
8215,-108.48,39.49,0
8216,-108.47,28.87,0
8217,-108.45,48.95,0
8218,-108.44,36.14,0
8219,-108.43,64.6,0
8220,-108.41,28.5,0
8221,-108.37,65.89,0
8222,-108.36,30.29,0
8223,-108.35,65.49,0
8224,-108.34,25.99,0
8225,-108.33,52.57,0
8226,-108.32,30.66,0
8227,-108.31,42.8,0
8228,-108.29,61.91,0
8229,-108.28,40.16,0
8230,-108.26,53.54,0
8231,-108.24,56.22,0
8232,-108.2,34.43,0
8233,-108.19,31.26,0
8234,-108.18,29.05,0
8235,-108.17,28.19,0
8236,-108.14,43.32,0
8237,-108.13,25.79,0
8238,-108.09,26.68,0
8239,-108.08,64.52,0
8240,-108.05,41.83,0
8241,-108.04,64.92,0
8242,-108.03,38.42,0
8243,-108,45.48,0
8244,-107.99,52.82,0
8245,-107.97,47.88,0
8246,-107.96,70.51,0
8247,-107.95,27.96,0
8248,-107.94,31.06,0
8249,-107.93,61.7,0
8250,-107.92,28.58,0
8251,-107.9,27.23,0
8252,-107.89,29.33,0
8253,-107.88,61.03,0
8254,-107.87,63.25,0
8255,-107.85,31.51,0
8256,-107.84,59.74,0
8257,-107.82,26.49,0
8258,-107.76,55.38,0
8259,-107.75,26.03,0
8260,-107.74,58.26,0
8261,-107.73,45.29,0
8262,-107.72,56.7,0
8263,-107.71,29.89,0
8264,-107.66,41.55,0
8265,-107.65,28.24,0
8266,-107.64,27.36,0
8267,-107.63,30.66,0
8268,-107.62,25.91,0
8269,-107.61,36.65,0
8270,-107.58,57.9,0
8271,-107.55,29.61,0
8272,-107.53,64.33,0
8273,-107.51,26.42,0
8274,-107.5,27.12,0
8275,-107.48,25.63,0
8276,-107.47,54.68,0
8277,-107.41,28.96,0
8278,-107.4,43.45,0
8279,-107.39,33.59,0
8280,-107.38,60.49,0
8281,-107.37,24.91,0
8282,-107.35,38.31,0
8283,-107.34,62.31,0
8284,-107.33,29.33,0
8285,-107.32,59.42,0
8286,-107.31,45.14,0
8287,-107.3,67.81,0
8288,-107.29,24.68,0
8289,-107.28,59.95,0
8290,-107.26,57.76,0
8291,-107.25,39.97,0
8292,-107.24,61.41,0
8293,-107.21,58.7,0
8294,-107.2,25.79,0
8295,-107.19,65.47,0
8296,-107.16,40.8,0
8297,-107.15,62.33,0
8298,-107.13,65.11,0
8299,-107.12,29.47,0
8300,-107.1,37.86,0
8301,-107.09,63.87,0
8302,-107.08,31.48,0
8303,-107.07,27.95,0
8304,-107.04,64.54,0
8305,-107.03,59.72,0
8306,-107.02,56.41,0
8307,-106.99,42.78,0
8308,-106.95,28.17,0
8309,-106.94,30.78,0
8310,-106.92,66.02,0
8311,-106.91,40.27,0
8312,-106.9,43.52,0
8313,-106.86,45.7,0
8314,-106.82,29.9,0
8315,-106.8,27.3,0
8316,-106.79,26.92,0
8317,-106.77,28.79,0
8318,-106.75,65.99,0
8319,-106.73,65.77,0
8320,-106.69,46.39,0
8321,-106.67,61.11,0
8322,-106.66,24.81,0
8323,-106.65,26.92,0
8324,-106.62,62.01,0
8325,-106.61,30.02,0
8326,-106.6,25.25,0
8327,-106.58,66.5,0
8328,-106.56,61.71,0
8329,-106.55,30.5,0
8330,-106.53,26.27,0
8331,-106.5,33.62,0
8332,-106.48,28.19,0
8333,-106.44,23.71,0
8334,-106.42,27.63,0
8335,-106.37,28.59,0
8336,-106.35,55.91,0
8337,-106.34,31.14,0
8338,-106.33,30.85,0
8339,-106.31,24.43,0
8340,-106.29,67.57,0
8341,-106.27,30.25,0
8342,-106.26,29.8,0
8343,-106.25,25.35,0
8344,-106.24,65.93,0
8345,-106.23,28.04,0
8346,-106.22,31.66,0
8347,-106.18,25.91,0
8348,-106.16,56.24,0
8349,-106.12,65.21,0
8350,-106.1,26.46,0
8351,-106.08,67.09,0
8352,-106.07,27.22,0
8353,-106.06,70.89,0
8354,-106.03,28.9,0
8355,-106.02,45.27,0
8356,-106.01,27.64,0
8357,-105.98,24.06,0
8358,-105.97,57.86,0
8359,-105.95,66.56,0
8360,-105.94,37.83,0
8361,-105.93,61.04,0
8362,-105.92,25.17,0
8363,-105.91,64.71,0
8364,-105.89,27.12,0
8365,-105.88,43.46,0
8366,-105.86,42.42,0
8367,-105.83,44.98,0
8368,-105.82,25.7,0
8369,-105.78,63.59,0
8370,-105.77,42.66,0
8371,-105.76,64.27,0
8372,-105.73,28.45,0
8373,-105.72,28.01,0
8374,-105.71,29.92,0
8375,-105.69,29.33,0
8376,-105.68,66.18,0
8377,-105.67,67.13,0
8378,-105.64,29.56,0
8379,-105.63,23.71,0
8380,-105.62,27.17,0
8381,-105.6,22.96,0
8382,-105.59,26.01,0
8383,-105.58,30.1,0
8384,-105.57,26.88,0
8385,-105.55,29,0
8386,-105.54,39.32,0
8387,-105.53,41.74,0
8388,-105.52,26.25,0
8389,-105.51,63.66,0
8390,-105.5,30.74,0
8391,-105.48,38.98,0
8392,-105.47,25.59,0
8393,-105.46,53.75,0
8394,-105.44,24.38,0
8395,-105.42,62.6,0
8396,-105.39,39.72,0
8397,-105.38,25.07,0
8398,-105.37,43.86,0
8399,-105.36,65.11,0
8400,-105.34,27.71,0
8401,-105.33,26.77,0
8402,-105.32,38.17,0
8403,-105.3,40.12,0
8404,-105.29,69.92,0
8405,-105.27,28.04,0
8406,-105.25,31.11,0
8407,-105.24,30.6,0
8408,-105.23,66.02,0
8409,-105.21,22.9,0
8410,-105.2,22.6,0
8411,-105.17,24.26,0
8412,-105.15,61.25,0
8413,-105.13,67.62,0
8414,-105.12,29,0
8415,-105.11,23.63,0
8416,-105.1,41.24,0
8417,-105.08,28,0
8418,-105.06,29.74,0
8419,-105.05,28.45,0
8420,-105.03,25.99,0
8421,-105.02,63.11,0
8422,-104.99,42.71,0
8423,-104.96,59.21,0
8424,-104.95,22.55,0
8425,-104.94,66.84,0
8426,-104.93,26.98,0
8427,-104.91,64.88,0
8428,-104.9,25.25,0
8429,-104.88,66.69,0
8430,-104.87,64.16,0
8431,-104.86,44.11,0
8432,-104.84,23.4,0
8433,-104.83,25.66,0
8434,-104.81,65.95,0
8435,-104.79,19.72,0
8436,-104.76,41.59,0
8437,-104.75,65.36,0
8438,-104.74,24.92,0
8439,-104.73,26.76,0
8440,-104.71,21.38,0
8441,-104.7,56.38,0
8442,-104.68,22.27,0
8443,-104.66,20.2,0
8444,-104.65,20.71,0
8445,-104.64,22.95,0
8446,-104.63,21.5,0
8447,-104.62,52.65,0
8448,-104.6,66.37,0
8449,-104.59,19.52,0
8450,-104.57,39.06,0
8451,-104.55,27.27,0
8452,-104.54,43.1,0
8453,-104.52,20.53,0
8454,-104.51,21.07,0
8455,-104.5,64.77,0
8456,-104.49,24.67,0
8457,-104.47,60.77,0
8458,-104.46,30.75,0
8459,-104.45,55.07,0
8460,-104.44,19.71,0
8461,-104.43,58.66,0
8462,-104.42,25.57,0
8463,-104.4,26.29,0
8464,-104.39,61.21,0
8465,-104.37,25.09,0
8466,-104.36,27.47,0
8467,-104.33,59.04,0
8468,-104.32,29.56,0
8469,-104.29,60.43,0
8470,-104.28,63.74,0
8471,-104.24,23.2,0
8472,-104.22,26.97,0
8473,-104.2,66.16,0
8474,-104.19,58.83,0
8475,-104.18,63.02,0
8476,-104.17,26.09,0
8477,-104.16,63.47,0
8478,-104.15,25.23,0
8479,-104.12,57.31,0
8480,-104.11,20.24,0
8481,-104.07,30.03,0
8482,-104.05,61.97,0
8483,-104.04,23.11,0
8484,-104.03,23.95,0
8485,-104.02,54.64,0
8486,-104.01,66.39,0
8487,-104,19.4,0
8488,-103.98,31.87,0
8489,-103.94,49.9,0
8490,-103.92,21.73,0
8491,-103.91,26.78,0
8492,-103.9,67.38,0
8493,-103.88,24.8,0
8494,-103.86,19.26,0
8495,-103.85,25.63,0
8496,-103.83,22.5,0
8497,-103.82,28.35,0
8498,-103.81,29.38,0
8499,-103.78,26.42,0
8500,-103.77,28.53,0
8501,-103.76,19.45,0
8502,-103.74,59.59,0
8503,-103.73,27.92,0
8504,-103.7,64.2,0
8505,-103.69,19.86,0
8506,-103.68,24.17,0
8507,-103.67,32.12,0
8508,-103.65,24.3,0
8509,-103.64,57.35,0
8510,-103.63,25.1,0
8511,-103.62,23.72,0
8512,-103.61,24.57,0
8513,-103.6,27.22,0
8514,-103.59,61.29,0
8515,-103.57,25.27,0
8516,-103.56,21.53,0
8517,-103.53,24.7,0
8518,-103.51,66.46,0
8519,-103.5,64.6,0
8520,-103.49,20.6,0
8521,-103.48,27.86,0
8522,-103.47,65.01,0
8523,-103.46,23.06,0
8524,-103.44,22.07,0
8525,-103.43,69.88,0
8526,-103.41,23.83,0
8527,-103.39,55.87,0
8528,-103.36,18.84,0
8529,-103.34,20.14,0
8530,-103.32,25.57,0
8531,-103.31,24.8,0
8532,-103.3,26.63,0
8533,-103.29,38.37,0
8534,-103.27,20.81,0
8535,-103.26,25.15,0
8536,-103.25,19.39,0
8537,-103.23,28.87,0
8538,-103.2,20.58,0
8539,-103.19,28.04,0
8540,-103.18,22.52,0
8541,-103.17,18.96,0
8542,-103.16,18.6,0
8543,-103.15,56.66,0
8544,-103.14,25.98,0
8545,-103.13,67.62,0
8546,-103.09,69.24,0
8547,-103.07,23.06,0
8548,-103.06,21.73,0
8549,-103.05,18.88,0
8550,-103.04,26.87,0
8551,-103.03,25.55,0
8552,-103.02,59.69,0
8553,-103.01,28.32,0
8554,-103,30.36,0
8555,-102.98,66.01,0
8556,-102.97,61.58,0
8557,-102.95,18.39,0
8558,-102.94,64.06,0
8559,-102.92,65.19,0
8560,-102.9,21.09,0
8561,-102.89,19.4,0
8562,-102.88,62.94,0
8563,-102.87,54.93,0
8564,-102.85,29.29,0
8565,-102.84,25.19,0
8566,-102.8,29.57,0
8567,-102.79,18.86,0
8568,-102.78,23.64,0
8569,-102.75,52.36,0
8570,-102.74,28.73,0
8571,-102.71,55.45,0
8572,-102.67,26.46,0
8573,-102.65,20.6,0
8574,-102.64,31.16,0
8575,-102.63,30.61,0
8576,-102.62,24.86,0
8577,-102.6,65.78,0
8578,-102.59,18.48,0
8579,-102.57,22.67,0
8580,-102.56,64.25,0
8581,-102.55,31.33,0
8582,-102.54,23.03,0
8583,-102.53,19.04,0
8584,-102.52,56.64,0
8585,-102.51,22.89,0
8586,-102.5,20.56,0
8587,-102.49,23.51,0
8588,-102.46,29.38,0
8589,-102.45,26.03,0
8590,-102.44,33.06,0
8591,-102.43,29.97,0
8592,-102.42,24.05,0
8593,-102.41,18.63,0
8594,-102.4,24.65,0
8595,-102.38,30.64,0
8596,-102.37,27.56,0
8597,-102.36,28.89,0
8598,-102.35,56.15,0
8599,-102.34,26.99,0
8600,-102.33,21.42,0
8601,-102.3,62.62,0
8602,-102.29,66.11,0
8603,-102.28,56.62,0
8604,-102.26,22,0
8605,-102.25,29.53,0
8606,-102.24,20.81,0
8607,-102.22,66.81,0
8608,-102.21,20.05,0
8609,-102.2,25.36,0
8610,-102.19,32.46,0
8611,-102.18,30.64,0
8612,-102.16,28.36,0
8613,-102.14,55.61,0
8614,-102.13,24.09,0
8615,-102.12,24.55,0
8616,-102.11,42.15,0
8617,-102.08,20.22,0
8618,-102.06,22.9,0
8619,-102.05,42.83,0
8620,-102.04,19.34,0
8621,-102.03,61.59,0
8622,-102.01,63.72,0
8623,-102,27.87,0
8624,-101.97,30.25,0
8625,-101.95,65.49,0
8626,-101.92,22.72,0
8627,-101.91,29.38,0
8628,-101.9,31.09,0
8629,-101.89,21.14,0
8630,-101.87,18.26,0
8631,-101.86,20.31,0
8632,-101.82,25.1,0
8633,-101.81,25.49,0
8634,-101.8,19.71,0
8635,-101.78,64.92,0
8636,-101.75,19.07,0
8637,-101.74,57.52,0
8638,-101.71,24.7,0
8639,-101.7,54.81,0
8640,-101.69,27.09,0
8641,-101.67,21.92,0
8642,-101.65,56.29,0
8643,-101.64,18.55,0
8644,-101.62,26.53,0
8645,-101.61,55.79,0
8646,-101.57,19.8,0
8647,-101.56,31.38,0
8648,-101.53,26.8,0
8649,-101.52,33.21,0
8650,-101.49,23.75,0
8651,-101.48,55.14,0
8652,-101.47,31.35,0
8653,-101.46,24.21,0
8654,-101.45,30.47,0
8655,-101.44,57.86,0
8656,-101.41,21.62,0
8657,-101.4,59.21,0
8658,-101.38,18.42,0
8659,-101.37,29.8,0
8660,-101.36,20.68,0
8661,-101.35,22,0
8662,-101.31,18.52,0
8663,-101.3,19.5,0
8664,-101.28,28.3,0
8665,-101.27,25.12,0
8666,-101.25,18.28,0
8667,-101.23,22.74,0
8668,-101.22,19.76,0
8669,-101.21,63.65,0
8670,-101.19,64.65,0
8671,-101.18,32.46,0
8672,-101.16,20.94,0
8673,-101.15,27.22,0
8674,-101.13,56.47,0
8675,-101.12,42.08,0
8676,-101.11,30.11,0
8677,-101.09,24.83,0
8678,-101.08,22.33,0
8679,-101.05,25.95,0
8680,-101.03,41.28,0
8681,-101.02,20.93,0
8682,-101,57.52,0
8683,-100.98,23.77,0
8684,-100.94,44.28,0
8685,-100.92,33.79,0
8686,-100.91,32.4,0
8687,-100.89,43.47,0
8688,-100.88,25.51,0
8689,-100.87,18.28,0
8690,-100.86,20.5,0
8691,-100.83,22.31,0
8692,-100.81,63.95,0
8693,-100.79,18.92,0
8694,-100.77,56.89,0
8695,-100.76,31.84,0
8696,-100.75,65.09,0
8697,-100.74,32.32,0
8698,-100.72,27.36,0
8699,-100.69,17.54,0
8700,-100.68,23.28,0
8701,-100.67,27.42,0
8702,-100.66,23.65,0
8703,-100.64,32.01,0
8704,-100.61,27.57,0
8705,-100.6,66.67,0
8706,-100.58,64.33,0
8707,-100.57,18.75,0
8708,-100.56,19.58,0
8709,-100.55,18.25,0
8710,-100.54,63.36,0
8711,-100.53,67.45,0
8712,-100.51,59.76,0
8713,-100.49,23.06,0
8714,-100.48,21.85,0
8715,-100.47,17.57,0
8716,-100.46,22.15,0
8717,-100.45,61.93,0
8718,-100.43,19.9,0
8719,-100.42,24.41,0
8720,-100.4,20.92,0
8721,-100.39,18.45,0
8722,-100.35,24.87,0
8723,-100.34,56.63,0
8724,-100.33,17.27,0
8725,-100.32,27.08,0
8726,-100.3,54.94,0
8727,-100.28,25.21,0
8728,-100.27,23.82,0
8729,-100.26,63.11,0
8730,-100.25,20.53,0
8731,-100.24,60.33,0
8732,-100.22,22.57,0
8733,-100.2,24.33,0
8734,-100.17,18.94,0
8735,-100.14,19.72,0
8736,-100.13,17.95,0
8737,-100.09,23.94,0
8738,-100.07,61.08,0
8739,-100.03,57.82,0
8740,-100.01,63.95,0
8741,-100,25.66,0
8742,-99.99,26.82,0
8743,-99.98,26.44,0
8744,-99.97,64.81,0
8745,-99.95,18.5,0
8746,-99.94,33.46,0
8747,-99.93,27.38,0
8748,-99.92,24.68,0
8749,-99.9,17.3,0
8750,-99.88,63.36,0
8751,-99.85,33.66,0
8752,-99.84,56.34,0
8753,-99.83,17.4,0
8754,-99.82,23.03,0
8755,-99.8,25.31,0
8756,-99.79,23.62,0
8757,-99.76,55.17,0
8758,-99.75,24.97,0
8759,-99.74,22.65,0
8760,-99.73,19.81,0
8761,-99.71,17.9,0
8762,-99.7,27.38,0
8763,-99.69,24.28,0
8764,-99.68,28.41,0
8765,-99.67,73.18,0
8766,-99.66,18.19,0
8767,-99.63,65.32,0
8768,-99.61,24.09,0
8769,-99.59,65.64,0
8770,-99.58,22.52,0
8771,-99.55,23.35,0
8772,-99.53,22.72,0
8773,-99.52,62.75,0
8774,-99.51,17.32,0
8775,-99.5,18.77,0
8776,-99.49,19.21,0
8777,-99.45,17.64,0
8778,-99.44,19.62,0
8779,-99.42,57.71,0
8780,-99.41,72.42,0
8781,-99.39,19.09,0
8782,-99.37,18.29,0
8783,-99.35,22.14,0
8784,-99.34,21.37,0
8785,-99.33,27.05,0
8786,-99.31,21.77,0
8787,-99.3,20.44,0
8788,-99.29,66.44,0
8789,-99.28,55.45,0
8790,-99.26,21.93,0
8791,-99.24,65.1,0
8792,-99.22,19.48,0
8793,-99.2,51.34,0
8794,-99.19,18.72,0
8795,-99.17,27.77,0
8796,-99.16,25.82,0
8797,-99.15,25.34,0
8798,-99.12,67.09,0
8799,-99.1,63.84,0
8800,-99.09,17.66,0
8801,-99.07,27.3,0
8802,-99.06,56.64,0
8803,-99.04,57.69,0
8804,-99.03,21.68,0
8805,-99,61.89,0
8806,-98.99,20.96,0
8807,-98.97,18.13,0
8808,-98.96,20.09,0
8809,-98.95,66.11,0
8810,-98.93,18.65,0
8811,-98.92,23.45,0
8812,-98.9,23.33,0
8813,-98.88,28.36,0
8814,-98.86,22.07,0
8815,-98.85,58.91,0
8816,-98.82,23.84,0
8817,-98.81,65.61,0
8818,-98.77,54.77,0
8819,-98.76,28.68,0
8820,-98.72,21.43,0
8821,-98.7,63.51,0
8822,-98.69,20.41,0
8823,-98.68,28.15,0
8824,-98.67,25.22,0
8825,-98.66,64.33,0
8826,-98.65,22.15,0
8827,-98.63,17.84,0
8828,-98.61,26.82,0
8829,-98.6,67.15,0
8830,-98.58,22.96,0
8831,-98.57,58.41,0
8832,-98.55,25.65,0
8833,-98.53,62.48,0
8834,-98.52,16.74,0
8835,-98.49,63.19,0
8836,-98.48,18.4,0
8837,-98.47,61.55,0
8838,-98.46,20.05,0
8839,-98.45,22.27,0
8840,-98.43,64.64,0
8841,-98.41,65.38,0
8842,-98.4,24.49,0
8843,-98.38,22.82,0
8844,-98.37,59.84,0
8845,-98.36,22.82,0
8846,-98.34,23.84,0
8847,-98.33,17.13,0
8848,-98.32,25.88,0
8849,-98.31,20.96,0
8850,-98.28,22.43,0
8851,-98.27,28.48,0
8852,-98.26,60.56,0
8853,-98.24,19.58,0
8854,-98.23,16.68,0
8855,-98.22,62.75,0
8856,-98.21,25.06,0
8857,-98.19,18.7,0
8858,-98.18,21.93,0
8859,-98.17,21.79,0
8860,-98.16,20.63,0
8861,-98.14,17.32,0
8862,-98.13,27.6,0
8863,-98.09,16.52,0
8864,-98.08,21.15,0
8865,-98.07,66.92,0
8866,-98.06,61.92,0
8867,-98.02,54.73,0
8868,-97.99,66.25,0
8869,-97.98,17.66,0
8870,-97.97,65.01,0
8871,-97.94,21.05,0
8872,-97.93,21.54,0
8873,-97.9,18.15,0
8874,-97.89,17.41,0
8875,-97.87,19.27,0
8876,-97.86,63.07,0
8877,-97.85,19.72,0
8878,-97.84,55.08,0
8879,-97.83,17.89,0
8880,-97.82,62.77,0
8881,-97.79,16.42,0
8882,-97.78,18.57,0
8883,-97.77,58.81,0
8884,-97.74,21.27,0
8885,-97.73,17.45,0
8886,-97.72,60.31,0
8887,-97.69,18.65,0
8888,-97.68,66.03,0
8889,-97.67,63.76,0
8890,-97.65,20.78,0
8891,-97.63,17.91,0
8892,-97.59,20,0
8893,-97.57,17.52,0
8894,-97.55,20.48,0
8895,-97.54,65.55,0
8896,-97.5,18.39,0
8897,-97.46,16.94,0
8898,-97.44,54.32,0
8899,-97.42,16.54,0
8900,-97.39,16.3,0
8901,-97.37,20.26,0
8902,-97.33,63.53,0
8903,-97.31,61.65,0
8904,-97.26,17.47,0
8905,-97.25,58.03,0
8906,-97.23,16.66,0
8907,-97.21,64.48,0
8908,-97.2,19.5,0
8909,-97.18,57.44,0
8910,-97.14,54.03,0
8911,-97.06,17.21,0
8912,-97.04,20.07,0
8913,-97,66.1,0
8914,-96.99,59.55,0
8915,-96.96,17.23,0
8916,-96.95,19.61,0
8917,-96.93,58.54,0
8918,-96.91,19.1,0
8919,-96.87,64.33,0
8920,-96.84,19.41,0
8921,-96.83,53.71,0
8922,-96.81,57.9,0
8923,-96.79,56.79,0
8924,-96.78,64.83,0
8925,-96.77,17.56,0
8926,-96.76,60.37,0
8927,-96.72,16.26,0
8928,-96.7,59.09,0
8929,-96.67,17.69,0
8930,-96.66,67.09,0
8931,-96.64,62.85,0
8932,-96.62,16.6,0
8933,-96.6,18.23,0
8934,-96.58,56,0
8935,-96.57,19.13,0
8936,-96.55,65.4,0
8937,-96.51,63.76,0
8938,-96.49,18.97,0
8939,-96.45,18.67,0
8940,-96.4,56.45,0
8941,-96.36,16.73,0
8942,-96.35,17.64,0
8943,-96.34,17.93,0
8944,-96.3,56.96,0
8945,-96.28,60.86,0
8946,-96.25,18.77,0
8947,-96.22,57.69,0
8948,-96.2,52.27,0
8949,-96.18,16.28,0
8950,-96.17,18.28,0
8951,-96.13,17.81,0
8952,-96.11,59.3,0
8953,-96.07,58.39,0
8954,-96.05,17.4,0
8955,-95.98,56.8,0
8956,-95.97,16.69,0
8957,-95.94,66.04,0
8958,-95.85,18.11,0
8959,-95.82,62.18,0
8960,-95.81,63.91,0
8961,-95.8,56.05,0
8962,-95.79,60.79,0
8963,-95.77,40.77,0
8964,-95.73,17.77,0
8965,-95.69,66.65,0
8966,-95.68,16.58,0
8967,-95.67,64.64,0
8968,-95.66,16.09,0
8969,-95.65,17.95,0
8970,-95.62,16.29,0
8971,-95.61,65.72,0
8972,-95.58,63.46,0
8973,-95.56,59.38,0
8974,-95.54,66.58,0
8975,-95.53,41.87,0
8976,-95.52,60.27,0
8977,-95.49,17.28,0
8978,-95.48,64.05,0
8979,-95.43,61.2,0
8980,-95.42,18.26,0
8981,-95.39,66.15,0
8982,-95.31,63.11,0
8983,-95.27,17.5,0
8984,-95.26,55.45,0
8985,-95.25,16.86,0
8986,-95.23,66.23,0
8987,-95.2,61.63,0
8988,-95.19,17.89,0
8989,-95.18,65.13,0
8990,-95.17,17.31,0
8991,-95.16,54.64,0
8992,-95.15,40.96,0
8993,-95.14,56.15,0
8994,-95.06,66.75,0
8995,-95.04,63.51,0
8996,-95.02,65.83,0
8997,-95.01,17.06,0
